0.067550674	-0.2880352	-0.14922562	-0.059876207	0.32267478	0.35157672	-0.2065873	0.24106884	0.2795822	0.1690224	-0.13909286	0.26128882	0.34912845	-0.034024864	0.16160275	-0.11814297
0.6244058	0.04984732	0.062135868	-0.28356016	0.29345042	0.43648297	-0.10827339	0.31460172	0.665102	-0.18050252	-0.18597065	0.61857945	0.21857595	-0.52241355	-0.3295344	-0.18710719
-0.20092922	-0.36837885	-0.34509343	-0.118996985	0.48200426	0.21606277	0.06729849	0.39022708	-0.022589756	0.3444316	0.040058903	-0.13434479	0.18158206	0.21939261	0.14212264	-0.12125827
-0.15490247	-0.37008035	-0.046747535	0.03166231	0.36641476	0.00018235369	0.013042399	0.3144461	0.14830181	0.107450254	-0.2206468	0.050701685	0.27908808	0.12541205	0.17192863	0.0022902335
-0.1429267	-0.09775238	-0.060453627	0.08632399	0.04092155	0.12221263	-0.3842671	0.017027155	0.035416663	0.058779396	-0.004734859	0.14373656	0.19845107	0.106537364	0.30778173	0.0048058983
-0.62724984	-0.5774767	-0.5684007	0.034339413	0.53094035	-0.09090658	0.34897846	0.38256174	-0.70696545	0.612549	0.28899392	-0.81603134	-0.011372231	0.540413	0.17752957	-0.046542693
0.22673734	-0.19412315	0.0218535	-0.034215376	0.3429899	0.12605935	0.09347241	0.17155996	0.2480423	0.045353685	-0.18278429	0.28289902	0.3180029	-0.1372692	-0.09869572	-0.03372423
0.07649435	-0.044323847	-0.18280461	-0.0828618	0.13563477	0.38814658	-0.16684707	0.13030727	0.0905561	0.21981162	0.14633939	0.075945735	0.079254195	-0.12028196	0.07457881	-0.19033462
-0.6745247	-0.31951246	-0.4497982	0.40791234	-0.16944943	0.13642375	-0.25766394	-0.1082134	-0.5949616	0.527135	0.3196594	-0.6885148	0.32176027	0.5955037	0.50193644	-0.09525536
0.041151103	-0.30901685	-0.19362514	-0.23858294	0.39907	0.11477185	0.20516664	0.3852511	0.05220891	0.24956124	-0.10731066	-0.14167917	-0.027053725	0.007589182	-0.13167286	-0.1741148
0.41033944	0.057568137	-0.3847603	-0.42514881	0.23425923	0.39606133	0.33797628	0.37009355	0.34372598	0.3909171	0.2345899	-0.04388784	-0.23694205	-0.46972665	-0.33045596	-0.42829424
-0.079198	0.3805767	-0.47831142	0.064713456	-0.431627	0.7132484	-0.5839554	-0.18269031	-0.1937366	0.50288856	0.5116414	-0.08859415	0.05172299	-0.1908104	0.488526	-0.4895586
-0.35460144	-0.075691335	-0.07468769	0.39579058	-0.3158978	0.10982097	-0.7178248	-0.4011537	-0.12458699	0.14850526	0.11128972	0.050511576	0.39165235	0.35187662	0.54131174	0.1276332
0.23816805	-0.19544184	0.19432296	0.053371806	0.37943447	0.07719638	-0.059847713	0.17378195	0.38320753	-0.16058329	-0.33225313	0.44961926	0.42985693	-0.11726962	-0.09270128	0.11863014
0.4427223	-0.13244016	0.44091222	0.07350961	0.35381725	-0.18241917	-0.38728076	0.0124789085	0.7030088	-0.5576725	-0.38247132	0.7739494	0.24447468	-0.12690234	-0.080486484	0.24491496
0.5603241	0.19928999	0.117872514	-0.12972611	0.011638028	0.36603922	-0.44218004	0.030479548	0.62999576	-0.21624433	-0.06559655	0.5748218	0.12850116	-0.4811458	-0.09662472	-0.08104019
0.3036671	0.22319087	0.2253648	0.2735766	-0.20026885	0.21678475	-0.8122513	-0.40913975	0.37597546	-0.24684493	-0.047776658	0.65833735	0.3962707	-0.24041943	0.31157902	0.13569805
0.14172287	-0.35283345	0.36752653	0.07445331	0.43280098	-0.1376911	-0.16299327	0.1686924	0.39744174	-0.38221514	-0.4671332	0.3897927	0.4065871	0.10950718	-0.001843199	0.32325208
-0.4210238	-1.0536845	0.17750736	-0.29545298	1.1958851	-0.74274856	0.9269307	0.7465596	-0.20784499	-0.017080972	-0.8087919	-0.82157886	0.03974335	0.59535986	-0.48585322	0.3337453
-0.1567566	-0.3193913	-0.0771305	0.08499845	0.1834284	0.04974897	-0.11362914	0.18305847	0.08656079	0.17389162	-0.016917158	-0.028537938	0.14614795	0.13218807	0.13885076	0.008532875
-0.041598298	-0.24632625	-0.16865645	-0.15626313	0.24479954	0.1039538	0.07799348	0.3431542	0.107889794	0.29545185	-0.02156018	-0.026815703	0.07240838	0.10945649	0.00816575	-0.19055575
-0.14538038	0.032916583	-0.29822192	0.0035518925	0.0083090365	0.28165925	-0.104042634	0.007147049	-0.2864485	0.3258034	0.15165354	-0.3262211	0.014617442	0.11653831	0.21262838	-0.19018066
0.41617903	0.3797922	-0.1617848	0.0837694	-0.38697064	0.5340102	-0.5966531	-0.5175174	0.28320527	0.1194313	0.2995	0.3617251	0.1757229	-0.42857295	0.25615945	-0.33068767
0.3918278	-0.1106082	-0.24170575	-0.41086385	0.4757624	0.23838273	0.35909522	0.50643325	0.26029667	0.2059865	-0.08241125	0.0010307108	-0.16290383	-0.31981105	-0.43820152	-0.28490335
0.06655501	-0.19678278	-0.0013124533	-0.115286104	0.46758974	0.07921284	0.020310704	0.24799132	0.27016655	-0.036704466	-0.17322163	0.18424118	0.033664133	-0.07910177	-0.112330854	0.010240984
-0.36771435	0.13224542	-0.48609743	0.19561386	-0.31640095	0.39694613	-0.34884858	-0.08145271	-0.37381482	0.53022784	0.42912477	-0.32413375	0.024350146	0.1895829	0.47011593	-0.261751
-0.36742648	-0.17173067	-0.009899019	0.4658125	-0.09790779	-0.030715508	-0.5270721	-0.2412666	-0.14396068	0.026069174	-0.0037265185	0.0705521	0.3711329	0.36536443	0.56621027	0.15995605
0.94476414	0.8979432	-0.6241407	-0.5078781	-1.0021266	0.93089527	-0.97207636	-0.85878867	0.2674349	0.4591079	0.8332461	0.5972695	-0.40774685	-0.92098045	-0.06456643	-0.8425125
0.25495812	-0.050069887	-0.06579288	-0.26601854	0.39490184	0.11961719	0.20352359	0.26684535	0.36426827	-0.035997763	-0.06684219	0.30914393	-0.1043581	-0.16642082	-0.33647358	-0.17497979
0.25088385	-0.1687283	0.014801438	-0.15808319	0.44022214	0.05959577	0.014252954	0.3065479	0.2905644	-0.043776322	-0.22161208	0.32703707	0.14466698	-0.15588844	-0.18079005	-0.0025874565
-0.2703134	0.16837782	-0.19721095	0.35158613	-0.31607315	0.19922628	-0.7768555	-0.41910976	-0.17123125	0.12603255	0.1745329	0.05426858	0.27857646	0.07765366	0.5197444	-0.08889068
0.3971387	0.83516103	-0.64859736	-0.3380942	-0.8545694	0.95465153	-0.7787615	-0.5505564	-0.072269715	0.4513828	0.77446765	0.039424792	-0.42863297	-0.7594356	0.11360621	-0.80443776
-0.5079499	-0.063307784	0.0041127843	0.7525568	-0.41986424	0.011487239	-0.9901742	-0.9038882	-0.07328934	0.016375024	0.12409035	0.050441083	0.42007875	0.5277142	0.7871193	0.1191353
-0.23629965	-0.002765792	-0.08037669	0.25885338	-0.19888133	0.21707435	-0.5859062	-0.34066248	-0.09331811	0.15208659	0.1331366	0.08919521	0.22811556	0.16557	0.51346284	0.0005204895
0.5594121	0.057748474	0.18648425	-0.086239494	0.10815668	0.06372798	-0.2282771	0.12306863	0.58955216	-0.29091582	-0.121764444	0.58478224	0.16183051	-0.33246407	-0.18908767	-0.0024828739
-0.43276387	-0.3197019	-0.3693447	-0.0051558972	0.0044323704	0.21724474	0.04008955	0.27899486	-0.44010064	0.55303437	0.26614422	-0.63499504	0.022063216	0.32389262	0.32041988	-0.28379646
-0.09056428	-0.23698378	-0.25357962	-0.17618528	0.28466022	0.07389485	0.25501078	0.24992533	-0.101473525	0.2740361	0.038201462	-0.29711443	-0.04745696	0.08200374	-0.07431017	-0.084336564
-0.74274737	-0.86994904	0.2349304	0.38725808	1.0323597	-0.78392017	0.44687372	0.21005113	-0.7594498	-0.030072069	-0.48038718	-0.65442264	0.5469873	0.7970359	0.34811792	0.51993066
0.35940665	-0.11948373	0.18802276	-0.20758095	0.334522	0.004195581	0.11607498	0.24215782	0.51550823	-0.18057343	-0.2721944	0.42285478	0.119359136	-0.21230163	-0.26138014	0.045260258
-0.16835992	-0.0486935	-0.03978406	0.25405496	0.031693544	0.13994282	-0.4195388	-0.16602223	-0.050427813	0.031745944	0.030707195	0.1542064	0.3073873	0.12335747	0.3387862	-0.013069299
0.2991522	-0.092301354	-0.092907734	-0.30565277	0.33015025	0.14255972	0.22894624	0.3109281	0.41563618	0.1612988	-0.051190667	0.2263801	-0.022162633	-0.33628377	-0.28537607	-0.19864602
-0.123064935	-0.37290394	0.26815417	0.15462637	0.405383	-0.22313704	-0.15191449	0.072449505	0.3467696	-0.29033193	-0.42586336	0.3283179	0.40870023	0.25739634	0.16014817	0.25329372
-0.07775579	0.2741718	-0.26623407	0.2290553	-0.27704194	0.31045157	-0.56626296	-0.49593058	-0.30770168	0.11498557	0.30269605	0.085195474	0.027344877	-0.0067131445	0.34036237	-0.11878169
0.07319086	-0.21617946	0.10992265	0.0076100817	0.20806453	-0.006546801	-0.17618261	0.08582781	0.30572402	-0.1649818	-0.20203513	0.34563354	0.1461978	0.025171185	0.04424442	0.049367342
-0.06484097	-0.03696138	0.26459014	0.5100068	-0.07744297	0.025206817	-0.72646224	-0.49517658	0.12547073	-0.27386492	-0.15529029	0.5095165	0.49181184	0.23473085	0.53833985	0.2904813
0.016420001	0.22034317	-0.28778896	0.14100924	-0.31391826	0.44718143	-0.5041804	-0.30291566	-0.20517515	0.25643143	0.2705664	-0.015259634	0.14265466	-0.09018473	0.45071554	-0.1998514
0.19573131	-0.17185119	0.394058	0.1538199	0.31880715	-0.02280974	-0.39390102	-0.047553856	0.46495736	-0.4680332	-0.37231392	0.7011617	0.38322973	0.024410512	0.10077212	0.21090221
-0.25162727	-0.07873093	-0.08666722	0.26056057	-0.14071405	0.13107222	-0.42906877	-0.1445869	-0.10160024	0.104472935	0.102712125	0.11705417	0.33530453	0.27427724	0.4378222	0.020020057
-0.04551768	-0.57576984	-0.6016408	-0.49572745	0.55843127	0.16158873	0.7385319	0.62348956	-0.12211233	0.66931325	0.3520111	-0.78224367	-0.4094867	-0.11647693	-0.38857016	-0.4624007
-0.25523382	-0.5626139	-0.19628942	0.05155654	0.26240683	-0.059958152	0.334066	0.24400091	-0.06791697	0.41176265	0.0025261166	-0.3425331	0.22663775	0.25457278	0.05637645	-0.11041276
0.02647786	-0.3928801	-0.80081177	-0.5221282	0.4241347	0.3072491	0.7166157	0.57902855	-0.14278552	0.8603373	0.5470299	-1.124832	-0.6685526	-0.23370127	-0.41193417	-0.62089765
0.15533812	-0.24966304	-0.4032148	-0.51647997	0.4424534	0.139957	0.4964275	0.5790027	0.06514672	0.38400355	0.06919714	-0.33946505	-0.32783034	-0.18277733	-0.37141436	-0.32925537
-0.4903179	-0.16021718	-0.53543943	0.13692409	-0.08671181	0.20887426	0.061051648	0.10300296	-0.47620076	0.5627944	0.47811848	-0.57778853	-0.056679122	0.36765262	0.24621765	-0.32328084
-0.87679726	-0.8074444	0.046611313	0.5665076	0.8431509	-0.7521214	0.44478452	0.107378155	-0.78477025	0.10977566	-0.29134634	-0.68691814	0.55414027	0.8689512	0.61505944	0.49801803
-0.30912295	-0.11025959	0.07532375	0.5243744	-0.03372144	-0.0107758185	-0.6765505	-0.5565195	-0.19578794	-0.086970344	-0.026104493	0.20611928	0.46350944	0.35137653	0.57902354	0.27360615
0.108768456	-0.11640722	0.06426267	0.011426201	0.104018666	0.0048871217	-0.15258399	0.09593756	0.30639604	-0.14473341	-0.13319618	0.28173172	0.16661254	-0.054784603	0.06599359	0.0432037
-0.8509769	-0.82368076	0.1358874	0.68554723	0.85963315	-0.7352426	0.35491472	0.0011030642	-0.9606175	0.04628502	-0.2853329	-0.7817069	0.6014647	0.86221033	0.6436091	0.5405607
0.18886115	-0.22538355	0.30785954	0.13996236	0.20646805	-0.17434315	-0.30468133	0.12697165	0.4305432	-0.30120942	-0.28719816	0.37699875	0.21507925	0.04924797	0.074846156	0.19847432
0.011260482	-0.1742474	0.26769862	0.20160648	0.24031185	-0.17649326	-0.38994053	-0.12329699	0.25910917	-0.24791439	-0.2811514	0.43110248	0.31781438	0.14278276	0.18072616	0.21995728
-0.11651843	-0.29314524	-0.2541074	-0.1817317	0.22093453	0.17084904	0.17179321	0.3536594	0.0013058917	0.35360196	0.056026682	-0.17739435	-0.085333265	0.011650412	0.011463827	-0.24177156
-0.26713154	-0.1338397	0.048162602	0.36808702	0.024857804	0.023239158	-0.43529427	-0.30500326	-0.24799433	-0.0655441	0.012200803	0.10219823	0.3379221	0.2345027	0.4211725	0.11403166
0.3962842	0.0908663	-0.3204719	-0.32943574	0.11563008	0.37993315	0.22122625	0.26313242	0.408538	0.2629366	0.18672632	0.087052174	-0.14401372	-0.42350185	-0.20528328	-0.31378174
0.073706254	-0.3863244	0.032827664	-0.122628875	0.43418875	-0.036473684	0.17320988	0.35250854	0.2818915	-0.02936594	-0.25298044	0.0920603	0.14548364	0.1025082	-0.04195833	0.00037369065
0.62816083	-0.1281604	0.5844327	0.4684981	0.24001892	-0.41514102	-0.9309195	-0.61103934	0.819988	-0.692802	-0.61829793	0.79171973	0.6090916	-0.009185285	0.25256312	0.5142343
0.77483207	0.8272285	-0.58728236	-0.7268543	-0.69354624	0.84020364	-0.61718917	-0.27536395	0.22641242	0.47238338	0.7290067	0.28464666	-0.65680623	-0.8738419	-0.35762516	-0.7850112
0.2350891	-0.14732349	0.31948334	0.11667732	0.3268936	-0.12846312	-0.2984105	-0.011882599	0.49321282	-0.38741004	-0.26797307	0.53532374	0.28761047	-0.013149346	0.06503035	0.2129193
-0.72186804	-0.1794333	-0.3042472	0.57332593	-0.4786645	0.07340806	-0.5565051	-0.4752208	-0.53795147	0.4023112	0.25812933	-0.4658831	0.3966691	0.7889223	0.69257206	-0.0036483987
0.04363263	0.028923305	0.02857327	0.09072186	-0.090583235	0.07743574	-0.359119	-0.07414177	0.29618254	-0.13072453	0.016291691	0.33319825	0.2305931	0.015655614	0.26222074	-0.012964158
0.061674222	0.20095733	-0.30505532	0.13479811	-0.29779232	0.3936031	-0.44960254	-0.21459886	-0.09334955	0.23673074	0.30426288	0.061872616	0.039865654	-0.13291267	0.3188476	-0.28082642
0.20180137	-0.06471704	0.16583034	0.19811352	-0.031002456	0.04646293	-0.47706583	-0.1843239	0.32875136	-0.18347657	-0.18611127	0.3851166	0.31870055	-0.029277774	0.15933242	0.1645176
0.27600035	0.13947055	0.30063286	0.48473176	-0.23108695	0.10939162	-0.8690827	-0.6486473	0.40892127	-0.3304677	-0.09580532	0.4793475	0.4793245	-0.17197496	0.3749766	0.27052593
-0.39613205	0.5242739	-0.7883822	0.18672651	-0.7064328	0.8371697	-0.5236517	-0.2799656	-0.6318386	0.83046263	0.8972258	-0.6253108	0.008346666	0.010199052	0.61302185	-0.5503411
0.3886961	-0.3620273	0.36089742	0.13851872	0.32008585	-0.29006895	-0.2590044	0.041868318	0.5179346	-0.39867622	-0.42367733	0.45404223	0.35826677	0.13431014	-0.047575656	0.3607226
0.3704842	-0.5469676	0.6148837	0.40750062	0.6572613	-0.67855954	-0.35296106	-0.065083094	0.61748546	-0.6174698	-0.7122619	0.62572277	0.5454147	0.2683053	-0.026772305	0.62963414
-0.013444172	-0.7008943	-0.6753538	-0.5646062	0.6151619	0.12111779	0.84304327	0.6979175	-0.12452419	0.82868665	0.3869779	-1.0261244	-0.62408715	-0.200651	-0.45929205	-0.6451554
0.2047249	-0.31740436	-0.07029521	-0.29223248	0.4823672	0.020663336	0.38660115	0.4402636	0.28631485	0.02418102	-0.14179856	0.07162881	-0.037161987	-0.13373436	-0.2554757	-0.14162454
